user_id,movie_id,rates
153,26615208,4.0
153,21324900,5.0
153,26614893,3.0
153,25921812,4.0
153,25840396,3.0
153,26684564,2.0
153,26411201,4.0
153,21941770,5.0
153,26309788,3.0
153,3569910,3.0
153,26375609,5.0
153,24751763,4.0
153,7051830,5.0
153,20514871,3.0
153,21349048,4.0
153,26266072,3.0
153,26313740,3.0
153,26101255,3.0
153,26410594,4.0
153,26374671,4.0
154,26598021,2.0
154,25726614,4.0
154,25977027,4.0
154,26430669,3.0
154,25793398,4.0
154,25934014,4.0
154,2033187,3.0
154,10759861,4.0
154,20471852,2.0
154,26365262,2.0
154,25986180,4.0
154,24860318,3.0
154,26263428,3.0
154,26287884,5.0
154,24861238,4.0
154,26309788,3.0
154,3569910,3.0
154,26683290,4.0
155,26704620,3.0
155,25726614,3.0
155,25884741,4.0
155,25983044,5.0
155,26354587,5.0
155,26375609,3.0
155,5045678,3.0
155,7051830,3.0
155,3434070,3.0
155,19951149,2.0
155,25934014,5.0
155,26600929,4.0
155,26416603,4.0
155,26648249,4.0
155,21817627,4.0
155,25980443,4.0
155,3212398,3.0
155,21324900,5.0
155,26389148,3.0
155,26614893,4.0
155,26215216,4.0
155,1305323,3.0
155,26677495,4.0
155,10752547,4.0
155,20505982,3.0
155,2131669,3.0
155,25986180,4.0
155,26266072,3.0
155,26022182,3.0
155,26339213,3.0
155,26684564,3.0
155,22939161,3.0
155,4811813,2.0
155,24872189,3.0
155,26309788,4.0
155,26356789,4.0
155,3025375,3.0
155,26353895,3.0
155,3569910,2.0
155,26683290,3.0
155,25834735,4.0
155,26353372,4.0
156,20471852,3.0
156,25934014,5.0
156,26309788,4.0
156,25815034,5.0
157,26325320,4.0
157,25726614,2.0
157,25827935,4.0
157,4944008,5.0
157,26309788,5.0
157,25847558,3.0
157,26313740,4.0
157,21817627,3.0
157,26845362,3.0
157,3212398,3.0
157,7051830,3.0
157,26280528,1.0
157,1305323,4.0
157,26000205,4.0
157,25934014,3.0
157,26339213,4.0
157,25815034,4.0
157,26301582,2.0
158,26704620,4.0
158,25726614,3.0
158,26375609,3.0
158,25825412,1.0
158,25977027,5.0
158,26605967,3.0
158,7051830,3.0
158,25827935,2.0
158,25934014,5.0
158,6873905,3.0
158,26630781,2.0
158,21817627,3.0
158,26325320,3.0
158,25980443,3.0
158,20514871,3.0
158,26373527,2.0
158,3868141,4.0
158,3212398,4.0
158,21324900,3.0
158,25797778,3.0
158,26577938,2.0
158,26341137,2.0
158,26614893,5.0
158,20505982,2.0
158,26576793,1.0
158,25921812,4.0
158,6872936,3.0
158,26266072,2.0
158,10774184,3.0
158,26287884,4.0
158,26684564,3.0
158,4811813,3.0
158,24751763,3.0
158,20471852,3.0
158,26259202,3.0
158,26309788,3.0
158,26313740,4.0
158,25986180,4.0
158,26413089,3.0
158,26596486,2.0
158,3025375,4.0
158,26101255,2.0
158,25955508,3.0
158,3569910,3.0
158,26683290,3.0
158,26410594,3.0
158,26820833,3.0
158,26301582,3.0
158,24325861,3.0
158,26433966,4.0
159,25983044,2.0
159,4849728,4.0
159,24751763,4.0
159,25793398,4.0
159,25934014,5.0
159,26416603,4.0
159,26630781,5.0
159,24874401,4.0
159,21817627,3.0
159,26325320,5.0
159,25980443,5.0
159,21324900,5.0
159,24299052,3.0
159,26389148,5.0
159,26677495,2.0
159,26357945,4.0
159,22266320,3.0
159,26266072,5.0
159,25986180,5.0
159,10774184,4.0
159,26615208,4.0
159,26287884,3.0
159,25900819,3.0
159,25894431,2.0
159,3025375,4.0
159,26309788,3.0
159,3569910,3.0
159,26683290,3.0
159,25815034,2.0
160,26287884,4.0
160,26309788,3.0
161,26284621,5.0
161,25726614,4.0
161,25983044,3.0
161,20505982,4.0
161,7051830,4.0
161,26280528,2.0
161,3434070,4.0
161,25793398,5.0
161,25827935,4.0
161,26416603,4.0
161,21817627,4.0
161,26325320,5.0
161,26437237,4.0
161,26615208,5.0
161,25980443,5.0
161,20514871,4.0
161,3212398,4.0
161,21324900,4.0
161,25797778,3.0
161,26314816,4.0
161,25921812,4.0
161,26266072,5.0
161,24860318,3.0
161,26287884,4.0
161,22939161,5.0
161,26309788,4.0
161,26220650,5.0
161,25900819,4.0
161,25986180,4.0
161,25894431,4.0
161,3927749,3.0
161,22266320,4.0
161,3025375,5.0
161,3569910,4.0
161,26683290,5.0
161,26410594,5.0
161,25815034,4.0
162,26658568,3.0
162,20471852,3.0
162,25983044,5.0
162,25978126,3.0
162,26309788,2.0
162,26353372,3.0
162,25825412,1.0
162,21817627,3.0
162,26717795,4.0
162,22266320,4.0
162,7051830,3.0
162,3230115,1.0
162,25911694,2.0
162,3434070,3.0
162,26630781,3.0
162,26685451,4.0
162,25980443,4.0
162,21324900,4.0
162,26022182,4.0
162,21339682,3.0
162,26389148,4.0
162,26354572,4.0
162,25726614,5.0
162,26754643,3.0
162,25793398,3.0
162,25934014,5.0
162,26287884,3.0
162,11526817,2.0
162,26648249,3.0
162,26683290,2.0
162,25894431,4.0
162,24751763,4.0
163,25934014,5.0
163,26309788,3.0
163,26235349,1.0
163,26680247,4.0
163,25980443,4.0
163,20505982,4.0
163,1293942,4.0
163,3569910,2.0
163,26614893,4.0
164,26365262,4.0
164,25723780,4.0
164,21817627,4.0
164,25980443,4.0
164,25726614,3.0
164,4944008,2.0
164,3868141,2.0
164,26309788,2.0
164,3569910,1.0
164,25986180,4.0
164,26430669,4.0
164,3025375,3.0
164,26609126,4.0
164,7051830,3.0
164,26683290,4.0
164,26301582,3.0
164,25934014,4.0
164,24860318,1.0
164,26284956,2.0
164,26303353,3.0
164,26685451,3.0
165,26323031,3.0
165,26704620,4.0
165,25726614,4.0
165,24529353,2.0
165,4944008,3.0
165,20505982,3.0
165,5045678,2.0
165,7051830,4.0
165,25793398,5.0
165,25827935,4.0
165,25934014,5.0
165,26416603,5.0
165,21817627,3.0
165,26389329,5.0
165,26374205,4.0
165,24751763,4.0
165,26000205,4.0
165,26614893,4.0
165,3868141,4.0
165,25921812,3.0
165,22266320,3.0
165,25986180,4.0
165,11526817,4.0
165,4811813,3.0
165,25900819,5.0
165,26313740,3.0
165,26385940,4.0
165,26413089,5.0
165,25894431,4.0
165,3025375,4.0
165,26309788,5.0
165,25815034,5.0
165,26700818,5.0
166,25827935,3.0
166,21324900,3.0
166,26614893,5.0
166,26309788,4.0
167,1302119,5.0
167,25726614,4.0
167,4944008,3.0
167,26820833,3.0
167,26413089,3.0
167,25977027,3.0
167,1304405,4.0
167,1303687,4.0
167,2268267,3.0
167,1298487,5.0
167,25827935,3.0
167,26704620,4.0
167,25934014,5.0
167,1848300,5.0
167,26416603,3.0
167,26661229,3.0
167,10774184,3.0
167,1294303,5.0
167,26325320,4.0
167,1304749,4.0
167,1401895,4.0
167,24860318,2.0
167,20514871,4.0
167,1301216,4.0
167,26779151,2.0
167,5294851,4.0
167,26389331,2.0
167,1303600,4.0
167,1304711,4.0
167,1298026,4.0
167,26614893,4.0
167,1303377,4.0
167,20505982,2.0
167,25899379,4.0
167,1295328,4.0
167,26314816,2.0
167,26022182,4.0
167,25986180,4.0
167,1299608,3.0
167,24751763,2.0
167,20471852,3.0
167,1303554,3.0
167,1292768,3.0
167,1301122,5.0
167,26284621,4.0
167,26389148,3.0
167,25894431,4.0
167,3025375,3.0
167,26339213,4.0
167,26309788,4.0
167,26410594,3.0
167,1299885,5.0
167,26353372,5.0
167,26685451,2.0
167,1297208,4.0
168,26704620,3.0
168,25726614,3.0
168,4944008,3.0
168,25983044,4.0
168,20505982,3.0
168,7051830,3.0
168,25793398,4.0
168,25934014,4.0
168,26416603,4.0
168,25978126,3.0
168,21817627,4.0
168,24860318,3.0
168,26615208,4.0
168,26374205,4.0
168,26354572,5.0
168,3212398,3.0
168,25797778,3.0
168,26000205,4.0
168,26325320,4.0
168,26314816,4.0
168,26266072,4.0
168,26287884,4.0
168,26684564,3.0
168,7065238,4.0
168,26309788,3.0
168,3025375,4.0
168,26363201,3.0
168,3569910,3.0
168,25815034,4.0
168,24325861,4.0
169,26704620,4.0
169,25726614,5.0
169,25983044,5.0
169,20505982,4.0
169,24751763,5.0
169,25827935,5.0
169,25934014,5.0
169,21817627,4.0
169,26325320,4.0
169,24860318,5.0
169,26354572,5.0
169,21324900,4.0
169,1298561,4.0
169,26314816,5.0
169,25921812,5.0
169,26266072,3.0
169,11526817,4.0
169,22939161,5.0
169,4811813,3.0
169,26879060,3.0
169,25849006,2.0
169,26309788,4.0
169,25986180,5.0
169,25894431,4.0
169,3025375,5.0
169,26363201,2.0
169,3569910,5.0
169,26683290,5.0
169,25815034,5.0
169,26125779,2.0
170,25978126,4.0
170,26336253,5.0
170,24860318,4.0
170,25726614,4.0
170,26309788,4.0
170,5045678,4.0
170,25894431,5.0
170,3025375,5.0
170,26266072,5.0
170,3434070,4.0
170,24299052,4.0
170,10774184,5.0
170,24325861,5.0
170,22939161,5.0
170,26614893,5.0
170,26879060,3.0
171,26284621,3.0
171,26325320,4.0
171,26683290,4.0
171,25986180,3.0
171,3212398,3.0
171,26280528,1.0
171,25793398,3.0
171,26309788,3.0
171,5045678,2.0
171,25815034,4.0
171,25840396,1.0
171,26416603,3.0
171,26219893,2.0
171,4811813,3.0
172,26309788,1.0
172,25911694,1.0
172,24751763,5.0
173,20471852,3.0
173,21817627,5.0
173,26598021,5.0
173,26615208,5.0
173,25726614,5.0
173,26665257,3.0
173,26309788,4.0
173,26169607,5.0
173,26683290,5.0
173,25894431,3.0
173,25986180,2.0
173,26596486,5.0
173,25983044,4.0
173,3434070,5.0
173,21324900,5.0
173,26309892,2.0
173,26323031,4.0
173,25797778,5.0
173,26280528,4.0
173,25815034,5.0
173,25934014,4.0
173,26902245,3.0
173,7065238,3.0
173,26648249,3.0
173,4811813,5.0
174,25978126,3.0
174,25980443,5.0
174,11526817,2.0
174,26309788,3.0
174,26679552,3.0
174,26413089,2.0
174,25894431,4.0
174,3434070,2.0
174,26022182,4.0
174,4849728,3.0
174,21324900,5.0
174,24325861,4.0
174,26353372,4.0
174,1884684,5.0
174,26648249,4.0
174,26617076,3.0
175,26628357,5.0
175,26782713,3.0
175,25921812,5.0
175,26309788,4.0
175,20471852,3.0
175,3230115,4.0
175,26284621,4.0
175,26437237,4.0
175,3434070,3.0
175,20505982,3.0
175,21324900,5.0
175,26416603,5.0
175,21817627,3.0
175,26354572,5.0
175,26287884,4.0
175,26363201,4.0
175,3569910,3.0
175,26649889,3.0
175,25815034,5.0
175,25894431,5.0
175,24751763,5.0
176,25934014,4.0
176,26309788,3.0
176,26284621,4.0
176,25986180,4.0
176,26325320,4.0
176,3025375,4.0
176,25726614,3.0
176,25815034,4.0
176,26614893,5.0
176,26683290,5.0
177,20471852,1.0
177,26309788,3.0
177,26411201,5.0
177,25986180,4.0
177,25815034,5.0
177,3025375,5.0
177,26416603,5.0
178,25825412,3.0
178,20505982,3.0
178,26309788,1.0
178,22939161,4.0
178,24529353,3.0
178,4811813,3.0
178,26266072,4.0
179,26309788,5.0
179,26125779,5.0
179,25983044,5.0
179,25911694,1.0
179,24529353,5.0
180,1302993,4.0
180,26309788,2.0
181,26309788,4.0
181,26325320,4.0
181,26757373,4.0
182,21817627,4.0
182,26325320,5.0
182,26336253,4.0
182,25726614,4.0
182,26309788,2.0
182,25894431,5.0
182,25921812,4.0
182,3025375,3.0
182,25934014,5.0
182,26416603,5.0
182,22939161,3.0
183,20471852,4.0
183,25983044,4.0
183,26703158,5.0
183,26309788,3.0
183,26339213,4.0
183,26375609,3.0
183,25986180,4.0
183,26325320,5.0
183,26313740,3.0
183,21324900,4.0
183,26101255,3.0
183,3434070,4.0
183,26630781,3.0
183,19951149,3.0
183,26631751,4.0
183,11526817,2.0
183,24751763,4.0
183,25894431,4.0
183,26000205,4.0
184,26679552,5.0
184,26284621,5.0
184,26704620,5.0
184,25726614,3.0
184,24529353,4.0
184,4944008,4.0
184,25884741,4.0
184,26735048,4.0
184,26653676,4.0
184,26413089,3.0
184,26628357,4.0
184,25934014,4.0
184,26700276,4.0
184,26390631,5.0
184,26416603,5.0
184,1884684,5.0
184,26810837,5.0
184,26648249,3.0
184,21817627,5.0
184,26325320,5.0
184,25980443,4.0
184,26775546,3.0
184,26389331,3.0
184,21324900,5.0
184,26000205,3.0
184,26614893,4.0
184,26215216,5.0
184,26700688,4.0
184,3868141,3.0
184,25899379,4.0
184,26437237,4.0
184,25986180,3.0
184,22266320,4.0
184,26266072,5.0
184,26022182,4.0
184,11526817,3.0
184,26339213,4.0
184,26340305,5.0
184,26287884,3.0
184,26309788,4.0
184,3230115,2.0
184,26220650,4.0
184,25894431,3.0
184,26356789,4.0
184,26411201,4.0
184,3025375,4.0
184,3569910,3.0
184,26683290,4.0
184,25815034,4.0
184,26353372,5.0
184,26326696,4.0
184,26433966,4.0
184,26685451,4.0
185,26704620,3.0
185,26309788,4.0
185,5045678,5.0
185,26354572,4.0
185,25894431,3.0
186,25726614,3.0
186,25983044,4.0
186,25847558,3.0
186,4849728,3.0
186,25977027,4.0
186,3434070,3.0
186,25934014,5.0
186,26648249,4.0
186,26325320,4.0
186,26437237,3.0
186,26615208,4.0
186,25980443,4.0
186,3212398,3.0
186,21324900,4.0
186,26000205,4.0
186,26614893,4.0
186,26215216,3.0
186,3868141,4.0
186,26314816,3.0
186,26266072,3.0
186,26022182,4.0
186,11526817,2.0
186,24860318,3.0
186,2131669,3.0
186,26236759,4.0
186,26309788,3.0
186,25900819,3.0
186,25986180,3.0
186,25894431,3.0
186,3025375,4.0
186,26341593,3.0
186,3569910,2.0
186,26683290,4.0
186,25815034,4.0
186,26296258,4.0
187,25977027,4.0
187,26416603,4.0
187,26309788,3.0
188,26685451,4.0
188,3868141,4.0
188,5327189,5.0
188,26658568,4.0
188,26323031,3.0
188,25934014,3.0
188,26309788,3.0
188,5299155,5.0
189,25980443,2.0
189,21324900,3.0
189,26309788,1.0
189,26628357,4.0
189,26648249,2.0
190,26284621,4.0
190,26704620,4.0
190,25726614,4.0
190,4944008,4.0
190,25934014,3.0
190,26354572,5.0
190,26000205,4.0
190,25986180,4.0
190,26527993,4.0
190,26684564,4.0
190,24751763,4.0
190,20471852,4.0
190,26309788,4.0
190,25900819,5.0
190,26413089,4.0
190,26596486,4.0
190,3025375,5.0
190,10774104,5.0
190,1305323,5.0
190,1895849,4.0
190,25815034,4.0
191,7051830,4.0
191,25934014,4.0
191,25797778,3.0
191,26684564,4.0
191,1295785,4.0
191,26309788,3.0
191,25815034,5.0
192,25726614,4.0
192,26309788,4.0
192,25921812,5.0
192,21817627,3.0
192,5045678,4.0
192,19951149,1.0
192,26437237,3.0
192,25986180,3.0
192,3025375,3.0
192,7051830,4.0
192,26101255,3.0
192,25934014,5.0
192,25827935,4.0
192,11526817,4.0
192,26683290,5.0
192,26630781,4.0
192,26685451,4.0
192,25964200,5.0
192,25964201,5.0
193,20471852,3.0
193,26602794,3.0
193,21817627,4.0
193,26704620,4.0
193,26762709,4.0
193,25726614,3.0
193,4944008,3.0
193,11526817,2.0
193,24860318,3.0
193,25847558,3.0
193,25900819,4.0
193,26313740,3.0
193,26354572,5.0
193,26385940,3.0
193,3025375,3.0
193,3212398,4.0
193,26596486,4.0
193,26375028,3.0
193,7051830,5.0
193,26266072,3.0
193,3230115,3.0
193,25983044,4.0
193,26309788,3.0
193,3569910,4.0
193,26684564,3.0
193,25934014,5.0
193,24325861,3.0
193,26101255,3.0
193,26266745,2.0
193,26374205,4.0
193,26287884,3.0
193,26416603,3.0
193,22939161,3.0
193,4811813,2.0
193,2131669,3.0
194,26284621,3.0
194,26704620,3.0
194,25726614,5.0
194,24529353,4.0
194,26694988,4.0
194,25983044,5.0
194,20505982,3.0
194,4849728,3.0
194,5045678,4.0
194,25977027,5.0
194,26653676,5.0
194,26323031,2.0
194,25827935,4.0
194,25934014,5.0
194,26416603,4.0
194,26648249,5.0
194,24874401,4.0
194,26325320,5.0
194,26437237,4.0
194,26615208,5.0
194,25980443,5.0
194,21324900,5.0
194,26000205,3.0
194,26630781,4.0
194,26389148,4.0
194,26614893,5.0
194,26357945,5.0
194,2131669,4.0
194,25921812,5.0
194,25986180,5.0
194,26266072,4.0
194,26022182,4.0
194,11526817,2.0
194,25840396,3.0
194,25815034,4.0
194,26684564,3.0
194,6860147,3.0
194,24751763,3.0
194,20471852,4.0
194,24872189,5.0
194,5299155,4.0
194,26377370,4.0
194,26309788,3.0
194,26220650,5.0
194,25909389,3.0
194,26413089,3.0
194,25894431,3.0
194,7062596,4.0
194,3025375,4.0
194,26101255,3.0
194,26683290,5.0
194,26374671,3.0
194,25834735,5.0
194,3569910,5.0
194,26415097,3.0
195,26598021,3.0
195,26704620,4.0
195,25726614,5.0
195,4944008,3.0
195,25847558,3.0
195,20505982,4.0
195,25875021,3.0
195,7051830,4.0
195,3434070,4.0
195,25934014,5.0
195,26235349,2.0
195,26416603,5.0
195,21817627,4.0
195,26325320,5.0
195,19951149,3.0
195,21324900,4.0
195,26279124,3.0
195,25921812,5.0
195,26266072,4.0
195,26287884,5.0
195,22939161,4.0
195,4811813,3.0
195,26309788,4.0
195,25900819,4.0
195,25986180,4.0
195,25894431,5.0
195,22266320,4.0
195,3025375,4.0
195,3569910,4.0
195,26683290,5.0
195,25815034,5.0
195,24325861,4.0
195,26374205,4.0
196,25911694,3.0
196,26615208,4.0
196,25726614,4.0
196,24860318,3.0
196,3390253,5.0
196,3025375,4.0
196,7051830,4.0
196,3230115,3.0
196,3434070,4.0
196,26309788,3.0
196,24325861,4.0
196,26374205,4.0
197,25827129,3.0
197,4849728,3.0
197,25977027,4.0
197,3008671,4.0
197,25827935,4.0
197,26703158,4.0
197,25934014,5.0
197,26648249,3.0
197,26615208,4.0
197,25980443,5.0
197,26748688,3.0
197,26341593,3.0
197,10565195,3.0
197,21339682,3.0
197,26389148,4.0
197,3056302,3.0
197,26215216,4.0
197,3868141,4.0
197,21350948,3.0
197,26392856,3.0
197,26022182,4.0
197,25774688,2.0
197,24751763,3.0
197,20471852,3.0
197,26259202,3.0
197,26309788,3.0
197,26844321,3.0
197,25986180,4.0
197,26413089,3.0
197,25851799,3.0
197,3569910,3.0
197,25815034,4.0
197,26353372,4.0
197,26296258,4.0
197,26377047,3.0
198,26309788,4.0
198,26220650,5.0
198,25831286,1.0
198,26354572,3.0
198,4849728,1.0
198,25894431,3.0
198,26357945,4.0
198,21339682,4.0
198,26323031,2.0
198,25797778,2.0
198,25934014,2.0
198,26393978,2.0
198,26648249,3.0
198,4811813,2.0
199,20471852,2.0
199,25934014,4.0
199,26309788,4.0
199,21324900,5.0
199,25894431,3.0
200,25978126,3.0
200,26309788,3.0
200,25825412,2.0
200,21817627,3.0
200,26325320,5.0
200,3025375,4.0
200,25900819,2.0
200,24325861,4.0
200,22266320,4.0
200,3434070,3.0
200,26416603,5.0
200,7051830,4.0
200,26354572,4.0
200,25726614,3.0
200,26388981,3.0
200,26374205,4.0
200,25934014,4.0
200,26413089,3.0
200,19951149,2.0
200,11526817,2.0
200,7065238,4.0
200,3569910,4.0
200,26614893,4.0
200,26683290,2.0
200,10774184,5.0
200,25894431,3.0
201,21817627,4.0
201,26309788,5.0
201,3569910,5.0
201,20505982,4.0
201,5045678,4.0
201,26125779,3.0
202,24325861,3.0
202,25793398,4.0
202,26325320,4.0
202,5262339,4.0
202,26363201,3.0
202,25980443,5.0
202,3868141,4.0
202,26309788,4.0
202,25900819,3.0
202,26354572,4.0
202,3025375,4.0
202,19951149,2.0
202,25894431,4.0
202,26266072,5.0
202,3434070,3.0
202,26323031,2.0
202,11526817,3.0
202,26683290,4.0
202,26000205,4.0
202,25934014,4.0
202,26339213,4.0
202,26353372,4.0
202,26416603,3.0
202,25872311,4.0
202,26389148,3.0
202,26287884,4.0
202,22939161,4.0
203,21817627,5.0
203,26336253,5.0
203,26352445,3.0
203,25726614,3.0
203,4135436,3.0
203,25847558,3.0
203,26411201,3.0
203,26375609,4.0
203,24751763,5.0
203,3927749,4.0
203,25921812,5.0
203,3230115,3.0
203,26266072,4.0
203,25789402,3.0
203,26309788,4.0
203,26683290,4.0
203,25815034,4.0
203,24325861,3.0
203,26696879,4.0
203,26614893,3.0
204,25980443,4.0
204,26309788,3.0
204,26546802,4.0
204,26375028,3.0
204,21324900,4.0
204,3569910,3.0
204,26382689,4.0
204,26287884,4.0
205,26336253,3.0
205,26309788,3.0
205,20505982,3.0
205,25889476,3.0
205,10774104,3.0
205,26683290,4.0
205,25934014,3.0
205,26235349,3.0
205,26125779,4.0
205,25834735,3.0
205,26353372,4.0
206,25793398,5.0
206,19951149,3.0
206,26309788,4.0
206,25986180,5.0
206,3025375,4.0
206,21324900,5.0
207,20471852,2.0
207,26325320,5.0
207,24872189,4.0
207,26389069,2.0
207,25911694,1.0
207,25980443,5.0
207,26413269,4.0
207,25884741,4.0
207,26694988,5.0
207,25876760,4.0
207,26309788,4.0
207,26678594,2.0
207,26678599,3.0
207,26679552,4.0
207,26582438,3.0
207,26630484,2.0
207,3012033,3.0
207,26418093,4.0
207,26354572,4.0
207,26169607,3.0
207,26413089,2.0
207,19951149,2.0
207,26902245,4.0
207,25894431,3.0
207,24751763,4.0
207,26352412,3.0
207,26362351,4.0
207,3230115,2.0
207,26688846,2.0
207,3434070,3.0
207,26616145,3.0
207,26820833,4.0
207,21324900,5.0
207,26588644,4.0
207,26856907,4.0
207,26678813,4.0
207,26410593,3.0
207,25934014,5.0
207,6873905,4.0
207,26353372,4.0
207,26340305,4.0
207,26340301,3.0
207,26576697,4.0
207,26287884,4.0
207,26631751,4.0
207,26648249,4.0
207,26653676,4.0
207,26879060,3.0
208,26325320,4.0
208,26615208,4.0
208,25980443,5.0
208,25726614,4.0
208,4849728,4.0
208,26309788,3.0
208,26413089,3.0
208,5045678,2.0
208,25862560,3.0
208,3025375,4.0
208,21324900,4.0
208,26022182,5.0
208,21339682,3.0
208,26323031,2.0
208,25934014,4.0
208,26648249,3.0
208,24325861,4.0
208,26353372,5.0
208,26416603,4.0
208,1884684,4.0
208,26296258,3.0
208,26617076,3.0
209,25921812,4.0
209,20514871,4.0
209,20505982,3.0
209,26309788,3.0
209,24860318,3.0
209,25986180,5.0
209,25815034,4.0
209,26325320,5.0
209,3025375,4.0
209,26301582,2.0
209,25900819,4.0
209,3212398,3.0
209,22266320,5.0
209,26266072,4.0
209,26313740,4.0
209,26704620,4.0
209,26352445,2.0
209,21324900,3.0
209,26416603,5.0
209,25980443,5.0
209,25825412,3.0
209,26280528,2.0
209,25789402,3.0
209,3434070,3.0
209,26630781,2.0
209,26684564,4.0
209,26279124,4.0
209,25827935,4.0
209,25847558,3.0
209,26000205,4.0
209,25894431,4.0
209,2131669,3.0
210,26661608,2.0
210,26284621,4.0
210,26598021,4.0
210,26389329,3.0
210,26704620,4.0
210,26704623,3.0
210,25726614,4.0
210,26757373,3.0
210,26374586,4.0
210,25822430,4.0
210,4944008,4.0
210,25884741,4.0
210,26694988,5.0
210,5327189,5.0
210,25983044,5.0
210,25847558,3.0
210,26354587,4.0
210,25825412,3.0
210,20505982,3.0
210,5045678,3.0
210,25977027,4.0
210,26653676,4.0
210,26362351,4.0
210,25875021,3.0
210,26679552,4.0
210,26596486,3.0
210,26688846,3.0
210,26277361,4.0
210,26616436,4.0
210,3434070,3.0
210,26469862,4.0
210,25793398,5.0
210,25827935,4.0
210,26235349,3.0
210,6873905,4.0
210,26390631,3.0
210,26416603,4.0
210,1884684,4.0
210,26630781,4.0
210,26648249,3.0
210,26661229,4.0
210,3056302,3.0
210,26820450,3.0
210,25978126,3.0
210,26325320,5.0
210,26290390,5.0
210,24860318,2.0
210,26615208,3.0
210,25980443,4.0
210,26877415,4.0
210,21335963,3.0
210,26389331,4.0
210,20514871,4.0
210,25723780,2.0
210,26689410,3.0
210,26748688,4.0
210,26376558,4.0
210,26527937,4.0
210,26331185,4.0
210,26788943,2.0
210,19951149,3.0
210,21324900,4.0
210,26588644,4.0
210,21339682,4.0
210,25789402,3.0
210,26279124,3.0
210,26341137,3.0
210,26617076,4.0
210,25872311,5.0
210,26389148,5.0
210,26879060,2.0
210,26600428,2.0
210,26762709,4.0
210,26413269,4.0
210,3868141,4.0
210,26677495,5.0
210,3012033,3.0
210,26392856,4.0
210,26589497,2.0
210,26169607,3.0
210,25899379,3.0
210,26357945,4.0
210,1299330,4.0
210,26386434,3.0
210,1904606,4.0
210,26314816,4.0
210,26769480,2.0
210,25921812,4.0
210,6872936,4.0
210,25986180,4.0
210,24860289,4.0
210,22266320,4.0
210,26022182,2.0
210,4849728,4.0
210,26706957,4.0
210,26735048,4.0
210,10774184,3.0
210,26389928,4.0
210,26339213,4.0
210,26340305,4.0
210,26287884,4.0
210,3428500,4.0
210,26684564,4.0
210,6860147,3.0
210,7065238,4.0
210,26666177,3.0
210,26329796,4.0
210,22939161,4.0
210,4811813,3.0
210,24751763,5.0
210,26351867,1.0
210,24872189,4.0
210,26259202,4.0
210,26336253,3.0
210,26800977,2.0
210,26377370,2.0
210,26309788,3.0
210,26678594,4.0
210,26678599,4.0
210,26582438,3.0
210,26220650,3.0
210,25900819,5.0
210,26313740,3.0
210,26413089,3.0
210,26351526,4.0
210,25894431,4.0
210,26658568,3.0
210,26392843,2.0
210,26576697,4.0
210,25799331,4.0
210,3025375,4.0
210,26616145,4.0
210,26363201,3.0
210,3569910,3.0
210,26683352,2.0
210,26683290,4.0
210,26410593,4.0
210,26410594,3.0
210,26820833,3.0
210,26374671,3.0
210,26125779,3.0
210,26616719,4.0
210,24325861,3.0
210,26381255,4.0
210,26700818,5.0
210,26353372,3.0
210,26374205,4.0
210,26296258,4.0
210,26284956,2.0
210,26685451,5.0
210,26377047,3.0
211,1292885,4.0
211,26309788,4.0
211,25986180,4.0
211,21324900,4.0
211,26279124,4.0
211,24325861,4.0
211,1781056,5.0
212,20471852,4.0
212,25978126,5.0
212,26309788,3.0
212,26679552,3.0
212,25986180,4.0
212,26373527,2.0
212,24860318,3.0
212,25726614,3.0
212,26413089,3.0
212,11526817,3.0
213,26704620,3.0
213,7051830,3.0
213,26694988,4.0
213,25827935,4.0
213,25934014,5.0
213,26416603,4.0
213,1884684,3.0
213,26648249,3.0
213,21817627,3.0
213,26325320,4.0
213,25980443,4.0
213,21324900,4.0
213,26279124,3.0
213,26692652,3.0
213,26266072,3.0
213,26022182,4.0
213,25986180,4.0
213,26287884,3.0
213,26309788,2.0
213,3025375,3.0
213,3569910,4.0
213,26683290,4.0
214,20471852,2.0
214,21817627,3.0
214,26325320,5.0
214,26704620,3.0
214,3269088,5.0
214,24860318,3.0
214,4944008,4.0
214,6872936,5.0
214,3025375,4.0
214,26596486,1.0
214,25793398,3.0
214,26309788,4.0
214,3569910,3.0
214,25934014,5.0
214,26301582,1.0
214,24325861,4.0
215,26704620,3.0
215,26309788,4.0
215,25825412,4.0
215,26429883,5.0
215,25875021,3.0
215,3025375,3.0
215,26266072,4.0
215,21339682,4.0
215,24299052,3.0
215,26683290,3.0
215,25815034,4.0
215,26870044,2.0
216,26628357,4.0
216,25921812,4.0
216,26309788,4.0
216,25847558,4.0
216,26339213,3.0
216,3012033,3.0
216,25766838,3.0
216,26325320,5.0
216,3025375,3.0
216,26373527,3.0
216,24325861,5.0
216,26266072,5.0
216,26280528,4.0
216,24860318,4.0
216,26353372,3.0
216,26022182,3.0
216,25911694,3.0
216,25726614,5.0
216,26169607,2.0
216,26630781,2.0
216,19951149,3.0
216,11526817,4.0
216,21335963,4.0
216,25911681,2.0
216,26685451,4.0
216,26000205,4.0
217,26325320,3.0
217,25980443,5.0
217,25726614,3.0
217,1303174,5.0
217,26309788,3.0
217,26694988,5.0
217,3321892,2.0
217,26683290,4.0
217,1298026,5.0
217,3025375,1.0
